date,time,ng,nf,sg,sf,remarks
1,,,,,,R
2,,,,,,R
3,,,,,,C
4,11:20,0,0,0,0,
5,,,,,,C
6,10:10,0,0,0,0,
7,10:40,0,0,0,0,
8,7:25,0,0,0,0,
9,7:15,0,0,0,0,
10,13:25,0,0,0,0,
11,6:55,0,0,0,0,
12,7:25,0,0,0,0,
13,13:05,0,0,0,0,
14,12:00,0,0,0,0,
15,7:30,0,0,0,0,
16,7:30,1,3,0,0,
17,,,,,,R
18,8:30,0,0,0,0,
19,7:05,0,0,0,0,
20,8:05,0,0,0,0,
21,7:50,0,0,0,0,
22,14:45,0,0,0,0,
23,,,,,,M
24,9:25,0,0,0,0,
25,8:25,0,0,0,0,
26,,,,,,C
27,7:20,0,0,0,0,
28,,,,,,R
29,11:45,0,0,0,0,
30,9:15,0,0,0,0,
