date,time,ng,nf,sg,sf,remarks
1,3:12,1,2,1,3,16
2,3:12,2,4,1,2,17
3,2:00,2,12,1,2,39
4,,,,,,M
5,3:14,1,13,1,3,34
6,3:16,2,12,0,0,22
7,3:12,2,10,0,0,26
8,3:12,1,3,0,0,14
9,,,,,,C
10,,,,,,M
11,3:45,0,0,0,0,24
12,,,,,,M
13,3:16,1,6,0,0,15
14,3:27,1,1,0,0,7
15,,,,,,M
16,3:10,1,8,0,0,20
17,,,,,,R
18,3:30,1,16,0,0,18
19,3:13,2,20,0,0,肉眼黒点=1 34
20,,,,,,C
21,3:20,3,25,0,0,肉眼黒点=1 37
22,3:20,3,21,0,0,肉眼黒点=1 39
23,3:18,3,30,0,0,肉眼黒点=1 46
24,3:20,3,21,0,0,肉眼黒点=1 33
25,2:50,3,15,0,0,28
26,3:12,1,2,0,0,27
27,3:14,2,9,0,0,27
28,3:13,2,9,0,0,10
29,3:13,1,3,0,0,7
30,3:10,1,2,0,0,7
