date,time,ng,nf,sg,sf,remarks
1,2:00,0,0,0,0,
2,5:10,0,0,0,0,
3,1:40,0,0,0,0,
4,3:20,0,0,0,0,
5,2:30,0,0,0,0,
6,,,,,,M
7,6:00,0,0,0,0,
8,2:40,0,0,0,0,
9,5:50,0,0,0,0,
10,2:40,0,0,0,0,
11,,,,,,C-R
12,4:10,0,0,0,0,
13,3:05,1,3,0,0,
14,,,,,,C-R
15,4:40,0,0,0,0,
16,2:50,0,0,0,0,
17,,,,,,C
18,4:10,0,0,0,0,
19,3:35,0,0,0,0,
20,3:00,1,3,0,0,
21,3:05,1,6,0,0,
22,4:10,1,8,0,0,
23,4:30,1,8,0,0,
24,,,,,,C
25,,,,,,C-R
26,2:50,1,3,0,0,
27,,,,,,M
28,2:50,0,0,0,0,
29,2:20,0,0,0,0,
30,2:50,0,0,0,0,
