date,time,ng,nf,sg,sf,remarks
1,3:20,3,23,0,0,
2,,,,,,M
3,,,,,,M
4,,,,,,M
5,,,,,,M
6,,,,,,C
7,,,,,,C
8,3:25,3,116,0,0,肉眼黒点=2
9,,,,,,M
10,3:50,3,103,1,1,肉眼黒点=2
11,3:26,3,101,1,1,肉眼黒点=2
12,3:20,1,80,0,0,肉眼黒点=1
13,3:22,1,61,0,0,
14,3:20,1,48,0,0,
15,3:00,1,24,0,0,
16,,,,,,C
17,,,,,,C
18,3:14,0,0,1,5,
19,3:16,0,0,1,3,
20,3:14,2,8,0,0,
21,3:08,3,11,0,0,
22,,,,,,C-R
23,,,,,,R
24,3:04,1,2,0,0,
25,3:16,0,0,0,0,
26,3:16,0,0,1,18,
27,3:16,0,0,1,13,
28,3:14,0,0,1,10,
29,,,,,,C
30,3:06,1,2,1,2,
31,3:00,1,3,0,0,
