date,time,ng,nf,sg,sf,remarks
1,15:15,0,0,0,0,
2,15:15,1,1,0,0,
3,14:20,0,0,0,0,A
4,13:00,0,0,1,4,
5,15:00,0,0,1,1,
6,15:40,1,6,0,0,
7,13:20,1,2,0,0,
8,13:35,1,2,0,0,
9,11:30,0,0,0,0,
10,13:25,0,0,0,0,
11,11:20,0,0,0,0,A
12,13:20,1,3,0,0,
13,13:20,1,10,0,0,
14,13:20,2,20,0,0,
15,8:55,2,35,0,0,
16,12:45,2,51,0,0,
17,13:15,3,36,0,0,
18,13:15,4,33,0,0,
19,,,,,,M
20,13:00,2,22,0,0,
21,13:45,2,18,0,0,
22,12:30,2,20,0,0,
23,13:00,2,13,0,0,
24,,,,,,C
25,13:10,2,9,0,0,A
26,,,,,,R
27,12:55,0,0,0,0,
28,12:20,1,1,1,2,
29,12:50,0,0,1,2,
30,11:25,0,0,1,2,
31,13:30,1,9,1,3,A
