date,time,ng,nf,sg,sf,remarks
1,3:50,3,10,2,10,
2,2:10,4,16,5,24,
3,,,,,,M
4,3:02,3,41,5,47,
5,3:00,4,46,4,30,
6,,,,,,C-R
7,3:45,7,45,4,46,
8,3:33,7,79,4,55,
9,3:27,8,104,6,50,
10,3:10,8,84,5,41,
11,3:05,10,85,5,46,
12,3:46,10,74,6,31,
13,3:50,10,63,5,17,
14,,,,,,R
15,,,,,,R
16,3:50,10,112,3,29,
17,,,,,,M
18,3:34,8,138,2,26,
19,,,,,,R
20,,,,,,R-C
21,6:00,4,115,3,31,
22,3:27,7,102,5,48,
23,,,,,,C
24,5:30,7,88,3,45,
25,,,,,,C
26,3:20,5,51,3,36,
27,6:40,5,42,4,32,
28,6:10,4,28,5,16,
29,3:32,4,14,5,14,
30,,,,,,R
