date,time,ng,nf,sg,sf,remarks
1,1:53,3,93,2,12,
2,0:26,2,91,3,16,
3,1:05,3,89,2,17,
4,0:09,4,66,1,15,
5,4:04,3,55,1,16,
6,,,,,,C
7,,,,,,C
8,5:07,4,33,1,12,
9,4:24,4,21,4,19,
10,,,,,,C
11,,,,,,C
12,0:02,4,22,3,16,
13,0:09,5,21,2,22,
14,0:11,4,26,3,30,
15,0:14,3,27,3,30,
16,0:24,4,30,3,24,
17,,,,,,C
18,,,,,,R
19,,,,,,M
20,0:10,4,15,3,35,
21,0:04,4,8,5,31,
22,0:40,3,12,4,18,
23,3:25,3,31,3,13,
24,0:10,4,35,3,12,
25,0:29,4,45,3,12,
26,0:41,6,64,2,4,
27,4:08,5,93,2,4,
28,3:49,4,66,1,7,
29,,,,,,C
30,,,,,,M
31,0:34,5,50,5,18,
