date,time,ng,nf,sg,sf,remarks
1,1:50,1,13,4,11,
2,2:19,1,15,2,8,
3,,,,,,M
4,4:00,1,13,2,8,
5,3:30,1,9,1,5,
6,3:25,1,18,1,3,
7,,,,,,M
8,1:53,1,3,1,2,
9,2:31,1,1,0,0,
10,1:38,0,0,0,0,
11,2:50,0,0,0,0,
12,2:17,0,0,0,0,
13,4:07,0,0,0,0,
14,0:16,0,0,0,0,
15,,,,,,M
16,-44,1,4,0,0,
17,,,,,,C
18,0:42,1,5,0,0,
19,3:33,1,5,0,0,
20,1:45,1,3,0,0,
21,2:52,1,2,0,0,
22,1:05,1,2,0,0,
23,,,,,,M
24,,,,,,R
25,0:40,0,0,0,0,
26,0:50,0,0,0,0,
27,2:50,2,2,0,0,
28,2:51,0,0,0,0,
29,3:04,0,0,0,0,
30,1:31,0,0,0,0,
