date,time,ng,nf,sg,sf,remarks
1,2:40,0,0,0,0,
2,2:50,0,0,0,0,
3,3:10,0,0,0,0,
4,,,,,,M
5,2:54,0,0,0,0,
6,2:58,0,0,0,0,
7,2:30,0,0,0,0,
8,2:27,0,0,0,0,
9,3:30,0,0,0,0,
10,2:35,0,0,0,0,
11,3:30,0,0,0,0,
12,3:01,0,0,0,0,
13,2:50,0,0,0,0,
14,5:21,0,0,0,0,
15,2:50,0,0,0,0,
16,,,,,,C
17,3:40,0,0,0,0,
18,,,,,,C
19,3:01,0,0,0,0,
20,7:56,0,0,0,0,
21,,,,,,C
22,,,,,,C
23,7:44,0,0,0,0,
24,3:20,0,0,0,0,
25,,,,,,M
26,2:44,0,0,1,8,
27,2:30,0,0,1,12,
28,,,,,,R
29,3:05,0,0,2,22,
30,3:11,0,0,2,15,
