date,time,ng,nf,sg,sf,remarks
1,2:44,1,2,2,7,
2,3:20,1,2,1,7,
3,2:10,0,0,1,5,
4,2:32,0,0,1,3,
5,,,,,,R
6,2:50,0,0,1,3,
7,,,,,,C-R
8,2:44,1,2,1,11,
9,7:25,1,2,1,24,
10,2:42,1,2,2,33,
11,,,,,,C-R
12,2:13,1,1,1,75,
13,2:32,1,1,1,70,
14,3:29,0,0,1,84,
15,2:14,0,0,1,63,
16,3:10,0,0,1,53,
17,3:19,0,0,1,47,
18,2:20,2,10,1,22,
19,3:05,2,12,2,11,
20,,,,,,M
21,,,,,,M
22,,,,,,C
23,3:10,1,19,0,0,
24,,,,,,C
25,7:10,1,3,1,3,
26,3:49,1,3,1,3,
27,3:00,1,3,1,4,
28,,,,,,M
29,2:34,1,2,1,2,
30,4:10,0,0,1,2,
