date,time,ng,nf,sg,sf,remarks
1,14:15,8,45,8,101,
2,,,,,,M
3,,,,,,C
4,13:00,10,58,8,67,
5,13:45,13,141,6,72,
6,,,,,,C
7,14:55,13,122,4,20,
8,13:35,15,141,4,11,
9,,,,,,M
10,10:30,10,81,5,25,
11,,,,,,M
12,11:25,7,34,4,18,
13,,,,,,C
14,11:00,5,13,3,10,
15,13:00,6,18,4,19,
16,,,,,,M
17,14:45,7,37,3,48,
18,,,,,,R
19,10:15,6,32,6,60,
20,13:55,7,46,3,65,
21,,,,,,M
22,11:05,8,53,4,49,
23,,,,,,R
24,12:30,7,52,7,66,
25,,,,,,M
26,11:00,8,61,5,29,
27,,,,,,M
28,12:45,7,51,5,30,
29,,,,,,C
30,15:05,7,40,5,100,
