date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,3:20,5,48,5,48,肉眼黒点＝1
3,3:22,6,58,4,64,肉眼黒点＝1
4,3:25,5,59,4,85,肉眼黒点＝1
5,4:05,5,39,4,90,肉眼黒点＝1
6,,,,,,M
7,4:20,4,34,5,66,
8,,,,,,C
9,,,,,,M
10,3:20,5,18,3,26,
11,,,,,,R
12,3:50,4,22,2,14,
13,,,,,,C
14,3:22,4,22,1,12,
15,3:24,3,22,3,14,
16,,,,,,C
17,,,,,,C
18,3:18,3,24,1,2,
19,5:00,3,47,5,8,
20,3:23,3,50,4,12,
21,3:20,3,50,4,9,
22,3:25,5,68,4,10,肉眼黒点＝1
23,3:22,4,61,2,8,肉眼黒点＝1
24,3:25,3,61,3,13,肉眼黒点＝1
25,3:21,3,90,4,20,肉眼黒点＝1
26,3:55,5,98,4,21,
27,3:24,5,94,4,17,
28,2:30,6,104,4,27,肉眼黒点＝1
29,3:20,7,87,4,29,肉眼黒点＝1
30,,,,,,R
31,,,,,,C
