date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,2:46,0,0,0,0,
3,2:20,0,0,0,0,
4,1:19,0,0,0,0,
5,2:07,0,0,0,0,
6,,,,,,M
7,,,,,,M
8,,,,,,R
9,4:38,0,0,0,0,
10,3:08,0,0,0,0,
11,,,,,,M
12,,,,,,C
13,2:14,0,0,0,0,
14,,,,,,R
15,1:25,0,0,0,0,
16,1:37,0,0,0,0,
17,5:06,0,0,0,0,
18,1:15,0,0,0,0,
19,0:48,0,0,0,0,
20,6:35,0,0,0,0,
21,3:12,0,0,0,0,
22,1:55,0,0,0,0,
23,2:08,0,0,0,0,
24,1:38,0,0,0,0,
25,2:51,0,0,0,0,
26,,,,,,C
27,1:12,0,0,1,5,
28,,,,,,R
29,1:23,0,0,0,0,
30,1:54,0,0,0,0,
31,2:20,0,0,0,0,
