date,time,ng,nf,sg,sf,remarks
1,2:57,1,13,2,14,
2,3:33,1,8,2,23,
3,2:23,1,5,2,25,
4,2:57,1,5,1,17,
5,3:10,1,2,2,11,
6,2:21,1,2,2,21,
7,,,,,,C
8,,,,,,C
9,,,,,,R
10,3:17,0,0,1,15,
11,3:00,0,0,1,19,
12,,,,,,C
13,,,,,,C-R
14,,,,,,C
15,2:22,0,0,1,12,
16,,,,,,M
17,,,,,,C
18,2:49,0,0,0,0,
19,2:10,0,0,0,0,
20,3:21,0,0,0,0,
21,,,,,,C
22,,,,,,C
23,2:05,0,0,0,0,
24,2:38,0,0,0,0,
25,2:13,0,0,0,0,
26,,,,,,C
27,4:06,0,0,1,5,
28,5:21,0,0,0,0,
29,2:43,0,0,0,0,
30,4:00,0,0,0,0,
31,2:20,1,2,1,3,
