date,time,ng,nf,sg,sf,remarks
1,12:25,2,32,3,24,
2,12:25,2,34,3,25,
3,12:45,2,25,3,15,
4,12:25,2,20,3,11,
5,,,,,,C-R
6,12:20,2,16,2,11,
7,12:23,1,7,3,16,
8,,,,,,R
9,12:40,1,8,3,16,
10,12:35,1,11,4,11,
11,,,,,,M
12,12:30,4,23,3,13,
13,12:20,5,14,4,15,
14,12:20,4,15,2,6,
15,12:22,3,13,2,6,
16,,,,,,M
17,13:05,3,25,1,2,
18,12:27,3,24,1,2,
19,12:27,3,24,2,2,
20,,,,,,C
21,,,,,,C
22,13:45,4,30,3,14,
23,,,,,,C
24,,,,,,C
25,,,,,,S
26,,,,,,S-R
27,12:30,4,27,6,34,
28,12:30,4,26,6,44,
29,,,,,,M
30,,,,,,R
31,12:35,3,24,5,43,
