date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,1:52,2,58,9,107,
3,4:58,2,32,9,57,
4,,,,,,M
5,3:32,4,9,5,54,
6,,,,,,M
7,,,,,,M
8,,,,,,C
9,,,,,,M
10,,,,,,M
11,5:17,4,76,4,27,
12,6:17,3,74,2,19,naked eye=1c
13,4:11,3,58,4,30,naked eye=1c
14,,,,,,C
15,,,,,,M
16,2:31,5,21,2,42,
17,3:10,3,9,4,33,
18,-23,2,4,4,36,
19,1:36,1,2,7,43,
20,5:15,1,2,9,45,
21,1:41,3,7,6,28,
22,2:31,3,9,7,23,
23,,,,,,M
24,3:13,2,5,9,39,
25,4:10,2,4,9,29,
26,,,,,,M
27,,,,,,M
28,,,,,,R
29,,,,,,M
30,,,,,,M
