date,time,ng,nf,sg,sf,remarks
1,17:05,1,11,1,6,
2,7:20,1,10,1,4,
3,9:20,1,4,1,3,
4,9:25,0,0,1,1,
5,11:05,1,1,1,2,
6,11:25,2,11,1,6,
7,15:15,2,19,1,12,
8,11:20,2,17,1,12,
9,13:15,2,22,1,17,
10,6:50,3,25,1,18,
11,15:00,3,15,1,16,
12,12:15,3,13,1,16,
13,12:50,3,9,1,12,
14,9:10,3,7,2,10,
15,13:05,2,3,2,4,
16,11:00,1,1,1,2,
17,10:10,2,3,1,1,
18,10:30,1,6,0,0,
19,13:15,1,7,0,0,
20,,,,,,C
21,12:20,1,7,0,0,
22,15:50,1,5,0,0,
23,11:35,1,4,1,3,
24,8:15,1,1,0,0,
25,8:00,1,4,0,0,
26,7:05,1,9,0,0,
27,10:40,2,15,0,0,
28,10:45,3,17,1,4,
29,9:50,4,11,1,2,
30,11:25,3,7,1,1,
31,16:45,4,13,1,1,
