date,time,ng,nf,sg,sf,remarks
1,,,,,,R
2,12:45,5,34,1,6,
3,15:00,3,28,1,4,
4,,,,,,C
5,,,,,,M
6,10:25,3,34,0,0,
7,12:10,2,20,1,3,
8,,,,,,M
9,12:50,2,12,0,0,
10,13:15,1,3,0,0,
11,13:30,0,0,0,0,
12,,,,,,
13,,,,,,
14,13:10,0,0,0,0,
15,13:10,0,0,0,0,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,11:30,0,0,1,8,
22,15:10,0,0,2,5,
23,14:10,1,13,2,8,
24,12:45,2,16,3,14,
25,10:10,2,24,3,16,
26,14:55,3,24,2,16,
27,13:30,3,24,2,10,
28,11:40,3,21,2,7,
29,14:10,2,19,1,5,
30,13:40,2,12,1,5,
31,11:10,2,9,1,5,
