date,time,ng,nf,sg,sf,remarks
1,2:11,1,10,0,0,
2,,,,,,C
3,3:00,1,4,0,0,
4,0:01,1,7,0,0,
5,,,,,,C
6,1:00,1,2,0,0,
7,1:27,1,2,0,0,
8,1:17,0,0,0,0,
9,3:25,0,0,0,0,
10,2:39,0,0,0,0,
11,0:06,0,0,0,0,
12,,,,,,C
13,1:34,0,0,0,0,
14,2:26,0,0,0,0,
15,1:08,0,0,1,1,
16,1:19,0,0,0,0,
17,0:10,0,0,0,0,
18,2:39,0,0,1,2,
19,4:31,0,0,1,1,
20,1:35,0,0,0,0,
21,1:36,0,0,1,6,
22,2:29,0,0,1,14,
23,,,,,,R
24,3:29,0,0,1,10,
25,2:00,0,0,1,1,
26,2:12,1,2,1,1,
27,1:26,1,6,0,0,
28,2:03,1,4,1,2,
29,2:16,1,1,1,3,
30,5:30,0,0,0,0,
31,3:14,0,0,1,1,
