date,time,ng,nf,sg,sf,remarks
1,2:20,0,0,0,0,
2,,,,,,M
3,1:00,0,0,0,0,
4,,,,,,S
5,1:22,0,0,0,0,
6,2:40,0,0,0,0,
7,4:00,0,0,0,0,
8,2:30,0,0,0,0,
9,3:44,0,0,0,0,
10,1:29,0,0,0,0,
11,2:23,0,0,0,0,
12,3:59,0,0,0,0,
13,4:30,0,0,0,0,
14,1:45,0,0,1,8,
15,2:10,0,0,1,10,
16,3:20,0,0,1,1,
17,3:59,0,0,0,0,
18,3:16,0,0,0,0,
19,1:21,0,0,0,0,
20,2:07,0,0,0,0,
21,2:07,0,0,0,0,
22,2:48,0,0,0,0,
23,1:48,0,0,0,0,
24,3:50,0,0,0,0,
25,2:50,0,0,0,0,
26,1:01,0,0,1,1,
27,,,,,,M
28,2:51,0,0,0,0,
29,1:43,0,0,0,0,
30,1:10,0,0,0,0,
31,3:10,0,0,1,4,
