date,time,ng,nf,sg,sf,remarks
1,1:55,1,5,0,0,
2,3:00,1,4,1,5,
3,4:11,1,20,1,14,
4,1:31,1,17,1,15,
5,2:58,1,12,1,7,
6,,,,,,M
7,2:47,2,4,1,2,
8,1:31,0,0,1,2,
9,1:41,0,0,1,2,
10,2:20,0,0,0,0,
11,6:40,0,0,0,0,
12,2:02,0,0,0,0,
13,1:38,0,0,0,0,
14,2:07,0,0,0,0,
15,2:10,0,0,0,0,
16,4:30,0,0,1,2,
17,1:19,0,0,0,0,
18,1:32,1,5,0,0,
19,3:32,1,3,0,0,
20,2:42,1,1,0,0,
21,6:00,0,0,0,0,
22,5:31,0,0,0,0,
23,1:31,0,0,0,0,
24,1:31,1,2,0,0,
25,2:07,1,2,0,0,
26,,,,,,M
27,2:49,0,0,0,0,
28,2:34,0,0,0,0,
