date,time,ng,nf,sg,sf,remarks
1,2:00,0,0,0,0,
2,4:40,1,6,0,0,
3,2:20,1,10,0,0,
4,1:30,1,14,0,0,
5,2:25,1,11,0,0,
6,4:20,1,9,0,0,
7,,,,,,C
8,,,,,,R-C
9,1:30,0,0,0,0,
10,,,,,,M
11,5:25,0,0,0,0,
12,2:30,0,0,0,0,
13,2:35,0,0,0,0,
14,2:40,1,2,0,0,
15,3:15,2,8,0,0,
16,3:15,2,9,0,0,
17,2:05,2,7,0,0,
18,,,,,,C
19,2:20,2,8,0,0,
20,1:50,2,5,0,0,
21,,,,,,R
22,2:30,2,4,0,0,
23,,,,,,M
24,4:10,1,2,0,0,
25,,,,,,R-C
26,2:30,1,9,0,0,
27,5:10,1,11,0,0,
28,5:40,1,5,0,0,
29,3:30,1,3,0,0,
30,,,,,,R-C
