date,time,ng,nf,sg,sf,remarks
1,,,,,,C-R
2,,,,,,M
3,2:09,12,110,4,12,
4,,,,,,M
5,2:30,10,131,6,16,
6,2:20,10,122,4,17,
7,,,,,,R
8,,,,,,C
9,,,,,,R
10,2:27,10,125,4,17,
11,2:25,8,127,4,17,
12,,,,,,naked eye=1b
13,,,,,,M
14,,,,,,C
15,,,,,,C
16,,,,,,C
17,,,,,,C
18,,,,,,C
19,2:50,4,29,3,49,
20,2:30,5,45,3,54,
21,2:31,5,45,5,47,naked eye=1c
22,2:22,6,58,5,33,naked eye=1c
23,,,,,,C
24,2:39,8,72,6,23,naked eye=1c
25,2:27,10,84,6,30,naked eye=2c
26,2:37,5,63,7,56,naked eye=1c
27,,,,,,C
28,,,,,,R
29,,,,,,M
30,2:33,8,61,6,49,naked eye=1b
