date,time,ng,nf,sg,sf,remarks
1,2:30,0,0,2,16,
2,3:14,0,0,2,19,
3,2:21,0,0,2,17,
4,2:57,0,0,3,11,
5,2:18,0,0,2,9,
6,2:55,0,0,2,4,
7,2:25,0,0,2,4,
8,2:57,0,0,2,3,
9,2:26,0,0,1,2,
10,2:10,0,0,1,2,
11,2:26,0,0,0,0,
12,2:21,0,0,0,0,
13,2:29,0,0,0,0,
14,,,,,,R
15,3:50,0,0,0,0,
16,2:27,0,0,0,0,
17,2:10,0,0,1,2,
18,,,,,,C
19,2:29,0,0,2,11,
20,2:50,0,0,2,9,
21,3:31,0,0,1,7,
22,2:31,0,0,1,6,
23,,,,,,C-R
24,1:45,0,0,1,2,
25,1:50,0,0,1,2,
26,2:17,0,0,2,4,
27,2:26,0,0,2,5,
28,4:00,0,0,1,4,
