date,time,ng,nf,sg,sf,remarks
1,3:16,2,4,6,26,
2,3:20,2,3,4,31,
3,2:30,2,8,3,26,
4,2:20,3,16,3,26,
5,2:00,3,17,3,26,肉眼黒点＝1
6,,,,,,R
7,,,,,,R
8,3:32,2,12,4,19,
9,3:20,2,11,4,16,
10,3:23,1,2,3,10,
11,0:53,2,6,3,7,
12,1:10,1,3,4,8,
13,1:06,2,9,4,10,
14,,,,,,C
15,,,,,,C
16,6:00,0,0,1,8,
17,,,,,,C-R
18,,,,,,C
19,3:20,2,3,3,14,肉眼黒点＝1
20,3:18,0,0,3,20,肉眼黒点＝1
21,3:20,2,3,4,22,肉眼黒点＝1
22,3:40,2,11,4,26,
23,0:10,2,17,4,38,
24,3:43,2,22,4,32,
25,1:30,1,25,6,35,
26,3:50,2,27,4,62,
27,,,,,,C
28,2:40,2,29,5,89,
29,3:20,1,16,6,68,
30,3:38,1,11,6,54,
