date,time,ng,nf,sg,sf,remarks
1,1:50,0,0,0,0,
2,3:50,0,0,0,0,
3,3:00,0,0,0,0,
4,2:40,0,0,0,0,
5,2:30,0,0,0,0,
6,2:50,0,0,0,0,
7,2:10,0,0,0,0,
8,2:15,0,0,0,0,
9,2:50,0,0,0,0,
10,2:20,0,0,0,0,
11,,,,,,C
12,2:15,0,0,0,0,
13,3:10,0,0,0,0,
14,2:50,0,0,0,0,
15,,,,,,R
16,,,,,,R
17,2:20,0,0,1,2,
18,3:30,0,0,1,1,
19,1:40,0,0,0,0,
20,2:30,0,0,0,0,
21,2:30,0,0,1,6,
22,1:00,0,0,0,0,
23,,,,,,C
24,,,,,,C-R
25,3:50,1,19,0,0,
26,0:46,1,10,0,0,
27,3:50,1,2,0,0,
28,,,,,,C
29,5:05,0,0,0,0,
30,,,,,,C
31,,,,,,M
