date,time,ng,nf,sg,sf,remarks
1,12:30,0,0,1,6,
2,11:45,0,0,3,5,
3,13:40,0,0,2,17,
4,,,,,,M
5,13:50,4,34,1,13,A
6,,,,,,R
7,,,,,,R
8,11:45,4,30,3,34,
9,11:15,5,32,3,40,
10,,,,,,C
11,,,,,,M
12,,,,,,C
13,13:30,3,30,4,24,A
14,14:00,2,25,4,29,A
15,13:00,2,27,5,55,A
16,13:00,3,28,3,27,A
17,,,,,,R
18,10:35,3,39,3,18,
19,13:50,3,38,2,15,A
20,11:40,3,41,2,8,
21,13:15,3,47,2,7,
22,11:00,3,41,1,7,
23,,,,,,M
24,11:30,2,30,1,2,
25,12:00,3,32,1,2,
26,12:00,5,30,1,2,
27,,,,,,M
28,,,,,,M
29,,,,,,M
30,,,,,,R
31,14:15,3,36,1,12,
