date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,0:18,3,17,2,8,61
3,2:49,3,17,2,5,47
4,2:49,2,19,2,6,34
5,1:47,3,21,1,14,54
6,2:01,2,11,1,17,57
7,0:11,4,16,4,26,84
8,1:58,4,13,4,38,105
9,3:56,3,19,5,32,108
10,2:38,5,27,5,30,115
11,2:53,5,53,3,33,127
12,,,,,,R
13,2:58,6,68,2,17,114
14,2:05,6,95,2,10,109
15,0:34,4,69,3,11,102
16,3:13,6,67,2,8,110
17,2:56,7,73,1,5,98
18,3:04,7,52,1,5,78
19,,,,,,C
20,2:59,4,18,2,6,76
21,2:27,4,18,4,9,77
22,3:15,3,9,3,8,48
23,3:23,3,13,1,1,33
24,0:56,4,11,0,0,38
25,2:31,1,6,2,2,30
26,0:39,1,1,0,0,13
27,2:35,0,0,0,0,21
28,0:27,4,12,0,0,31
29,1:13,4,10,1,1,48
30,1:36,3,9,1,4,35
31,3:47,3,10,1,6,36
