date,time,ng,nf,sg,sf,remarks
1,0:55,2,13,1,3,
2,2:22,2,15,1,3,
3,3:02,4,20,1,2,
4,3:42,4,19,3,10,
5,2:36,4,17,2,9,
6,,,,,,M
7,2:39,6,11,1,7,
8,,,,,,R
9,,,,,,M
10,0:41,2,8,3,23,
11,2:00,0,0,3,17,
12,1:56,0,0,4,20,
13,,,,,,M
14,2:00,0,0,3,10,
15,2:35,0,0,3,7,
16,,,,,,C
17,,,,,,C
18,,,,,,C
19,3:16,0,0,1,3,
20,3:09,1,3,2,4,
21,,,,,,M
22,0:02,0,0,1,11,
23,2:43,0,0,2,9,
24,2:50,1,2,2,7,
25,3:25,1,1,2,8,
26,3:40,0,0,2,4,
27,1:54,0,0,1,2,
28,1:07,0,0,1,2,
29,3:35,0,0,2,3,
30,2:26,0,0,2,2,
31,2:40,0,0,1,2,
