date,time,ng,nf,sg,sf,remarks
1,8:00,3,31,0,0,
2,2:21,2,16,0,0,
3,2:10,2,12,0,0,
4,,,,,,C
5,2:17,2,10,0,0,
6,2:30,2,13,0,0,
7,,,,,,C-R
8,2:48,2,5,0,0,
9,,,,,,
10,2:00,1,3,2,17,
11,2:52,2,6,3,23,
12,3:54,2,4,3,17,
13,2:59,1,2,2,12,
14,2:44,3,6,2,11,
15,3:07,3,6,2,8,
16,2:35,3,8,2,10,
17,,,,,,M
18,,,,,,C
19,,,,,,C-R
20,,,,,,R-C
21,5:32,2,10,1,15,
22,3:22,2,16,1,13,
23,2:41,2,8,1,9,
24,2:40,1,3,1,2,
25,,,,,,M
26,,,,,,M
27,,,,,,C
28,,,,,,R-C
29,5:00,3,52,0,0,
30,,,,,,R-C
31,3:02,4,64,0,0,
