date,time,ng,nf,sg,sf,remarks
1,2:05,0,0,0,0,
2,3:50,0,0,0,0,
3,2:30,0,0,0,0,
4,,,,,,C
5,2:10,0,0,0,0,
6,4:30,1,4,0,0,
7,3:10,1,1,0,0,
8,,,,,,C
9,2:20,0,0,0,0,
10,1:40,0,0,0,0,
11,5:10,0,0,0,0,
12,6:00,0,0,0,0,
13,3:00,0,0,0,0,
14,2:20,0,0,0,0,
15,3:30,0,0,0,0,
16,1:50,0,0,0,0,
17,2:20,0,0,0,0,
18,1:50,0,0,0,0,
19,3:40,0,0,0,0,
20,2:20,0,0,0,0,
21,3:20,1,8,0,0,
22,1:40,1,10,0,0,
23,2:20,1,18,0,0,
24,3:20,1,15,0,0,
25,3:15,1,9,0,0,
26,,,,,,C
27,,,,,,C
28,4:00,0,0,0,0,
29,2:20,0,0,0,0,
30,3:50,0,0,0,0,
31,,,,,,C
