date,time,ng,nf,sg,sf,remarks
1,,,,,,R-C
2,4:35,1,2,0,0,
3,,,,,,C
4,,,,,,R
5,2:50,0,0,0,0,
6,2:05,0,0,1,2,
7,3:10,0,0,1,5,
8,2:50,0,0,1,18,
9,5:00,0,0,1,25,
10,2:20,0,0,1,34,
11,2:30,0,0,1,27,
12,2:30,0,0,1,28,
13,2:20,1,14,1,18,
14,5:20,1,7,1,20,
15,2:20,0,0,1,15,
16,,,,,,C
17,3:40,0,0,1,4,
18,1:25,0,0,1,1,
19,2:30,0,0,0,0,
20,2:30,0,0,0,0,
21,2:20,0,0,0,0,
22,1:00,0,0,0,0,
23,,,,,,R
24,2:40,0,0,0,0,
25,,,,,,C-R
26,1:00,0,0,0,0,
27,5:50,0,0,0,0,
28,5:10,0,0,0,0,
29,,,,,,C
30,2:35,0,0,0,0,
31,5:10,0,0,0,0,
