date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,,,,,,C
3,2:16,0,0,2,8,21
4,3:08,1,4,2,8,28
5,3:02,1,13,2,5,34
6,3:06,1,22,1,3,40
7,3:12,1,35,2,4,42
8,3:14,1,25,2,8,40
9,3:11,2,11,2,8,38
10,3:10,1,8,2,6,27
11,3:11,1,3,2,3,23
12,3:10,0,0,0,0,0
13,3:10,0,0,0,0,0
14,3:08,0,0,0,0,0
15,3:40,0,0,0,0,0
16,2:10,0,0,0,0,0
17,3:10,0,0,0,0,0
18,3:12,1,1,0,0,7
19,3:13,1,1,0,0,7
20,3:13,1,1,0,0,7
21,3:12,1,1,1,1,15
22,3:18,1,1,0,0,10
23,,,,,,C
24,,,,,,R
25,,,,,,R
26,,,,,,M
27,3:10,3,15,0,0,37
28,3:13,4,20,0,0,47
29,3:20,3,27,1,9,56
30,3:17,2,17,2,18,64
31,3:20,6,28,2,21,82
