date,time,ng,nf,sg,sf,remarks
1,3:44,6,71,5,69,
2,2:46,6,69,9,73,
3,4:55,4,59,7,64,
4,4:14,5,46,9,84,
5,3:04,7,31,10,89,
6,4:01,7,37,7,73,
7,2:58,7,38,8,75,
8,4:01,7,30,7,66,
9,2:52,7,39,7,68,
10,3:36,6,47,7,51,
11,,,,,,M
12,2:26,4,55,6,60,
13,,,,,,R
14,3:02,3,56,6,36,
15,,,,,,C
16,4:37,4,68,8,49,
17,3:10,4,70,6,41,
18,4:07,5,63,7,42,
19,3:47,5,58,5,25,
20,2:09,5,65,5,15,
21,,,,,,S
22,3:27,4,108,7,46,
23,3:09,4,109,6,40,
24,3:28,6,125,5,50,
25,3:58,5,107,5,75,
26,2:26,4,89,9,92,
27,4:13,6,83,8,80,
28,4:31,8,62,10,88,
29,5:31,5,60,6,85,
30,3:07,5,38,7,69,
31,3:53,6,50,6,67,
