date,time,ng,nf,sg,sf,remarks
1,3:54,6,38,5,22,
2,0:36,3,36,4,38,
3,1:28,7,34,5,45,
4,2:57,7,40,4,56,
5,1:55,4,26,3,56,
6,2:33,6,33,3,66,
7,2:13,8,36,4,84,
8,2:37,6,26,5,80,
9,1:23,5,35,6,79,
10,0:02,2,38,6,41,
11,1:48,3,47,7,63,
12,0:48,4,40,7,49,
13,0:24,5,45,7,34,
14,3:55,6,49,5,23,
15,2:13,6,53,6,28,
16,1:28,6,86,6,27,
17,,,,,,S
18,3:43,8,141,7,30,
19,1:20,8,155,6,19,
20,1:57,9,134,7,22,
21,1:27,6,118,8,16,
22,,,,,,M
23,,,,,,R
24,,,,,,R
25,2:50,2,17,6,18,
26,,,,,,C-R
27,2:08,1,4,8,41,
28,1:05,2,9,7,42,
