date,time,ng,nf,sg,sf,remarks
1,1:51,4,57,3,6,
2,3:21,3,54,3,8,
3,1:57,4,71,4,16,
4,2:02,3,62,5,21,
5,,,,,,M
6,1:02,3,36,5,26,
7,,,,,,R
8,2:04,1,4,3,21,
9,,,,,,R
10,4:20,2,16,3,29,
11,,,,,,C
12,5:40,3,43,4,20,
13,3:29,3,64,3,14,
14,0:30,3,76,3,14,
15,,,,,,R
16,2:55,4,80,2,11,
17,3:05,4,84,3,17,
18,2:05,4,52,3,28,
19,,,,,,R-C
20,,,,,,S
21,,,,,,C
22,,,,,,M
23,1:34,2,4,1,4,
24,1:37,3,8,2,4,
25,3:40,3,10,0,0,
26,1:50,3,7,0,0,
27,,,,,,R
28,1:10,3,7,0,0,
29,2:24,3,9,1,2,
30,,,,,,C
31,3:47,3,9,3,10,
