date,time,ng,nf,sg,sf,remarks
1,-15,6,53,1,3,
2,0:06,4,60,4,15,
3,2:39,8,86,3,20,
4,1:14,6,94,6,31,
5,0:41,7,87,6,33,
6,0:04,9,89,6,40,
7,,,,,,C
8,2:22,8,117,9,70,
9,,,,,,C
10,1:36,8,96,5,51,
11,,,,,,R-C
12,3:38,8,61,8,55,
13,,,,,,C
14,,,,,,R-C
15,0:22,6,45,2,23,
16,4:32,6,35,2,13,
17,3:01,8,83,2,17,
18,0:07,7,64,2,13,
19,3:20,8,49,2,15,
20,,,,,,M
21,2:22,4,17,5,29,
22,0:04,4,14,6,35,
23,m2:18,4,8,5,35,
24,3:21,2,5,5,30,
25,0:05,4,10,5,29,
26,,,,,,M
27,,,,,,R
28,,,,,,C
29,,,,,,R
30,,,,,,R
