date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,2:50,0,0,0,0,
3,2:50,0,0,0,0,
4,,,,,,C
5,3:20,0,0,0,0,
6,3:40,0,0,0,0,
7,3:40,0,0,0,0,
8,,,,,,C
9,2:40,0,0,0,0,
10,2:30,0,0,0,0,
11,4:10,0,0,0,0,
12,2:10,0,0,0,0,
13,2:20,0,0,0,0,
14,,,,,,C-R
15,5:30,0,0,1,4,
16,2:19,0,0,1,6,
17,0:05,0,0,1,4,
18,,,,,,R
19,2:10,0,0,0,0,
20,,,,,,C
21,1:55,0,0,0,0,
22,,,,,,R
23,2:40,0,0,0,0,
24,2:10,0,0,0,0,
25,3:05,0,0,0,0,
26,2:00,1,2,0,0,
27,4:00,1,3,0,0,
28,4:30,1,4,0,0,
29,4:25,1,2,0,0,
30,,,,,,C
