date,time,ng,nf,sg,sf,remarks
1,2:17,1,11,0,0,
2,4:29,1,5,0,0,
3,4:37,1,2,0,0,
4,3:42,2,4,0,0,
5,,,,,,C
6,,,,,,C
7,,,,,,R
8,3:40,2,14,1,7,
9,3:37,3,13,1,11,
10,5:10,2,10,1,18,
11,5:06,1,2,1,17,
12,2:31,0,0,1,19,
13,,,,,,naked eye=1c
14,,,,,,naked eye=1c
15,4:24,0,0,2,15,
16,3:31,0,0,2,15,
17,1:31,1,1,3,7,
18,4:50,1,5,2,6,
19,,,,,,M
20,,,,,,R
21,3:33,1,7,1,4,
22,2:56,1,18,1,2,
23,3:43,1,16,1,3,
24,,,,,,C-R
25,,,,,,R
26,3:10,0,0,1,2,
27,3:01,0,0,1,2,
28,4:00,0,0,0,0,
29,,,,,,R
30,,,,,,M
31,,,,,,M
