date,time,ng,nf,sg,sf,remarks
1,4:09,0,0,2,6,
2,,,,,,C
3,2:09,1,7,1,2,
4,,,,,,R
5,6:28,1,7,1,2,
6,3:37,1,4,1,2,
7,,,,,,C
8,4:09,1,6,0,0,
9,2:04,2,7,0,0,
10,2:34,3,14,0,0,
11,,,,,,M
12,4:53,2,15,0,0,
13,3:08,3,25,0,0,
14,2:29,2,15,0,0,
15,4:30,2,14,0,0,
16,2:57,3,14,0,0,
17,4:00,3,25,0,0,
18,3:16,3,20,0,0,
19,2:19,3,11,0,0,
20,2:55,2,11,0,0,
21,3:52,2,10,0,0,
22,2:29,2,4,0,0,
23,4:09,0,0,0,0,
24,2:26,0,0,0,0,
25,2:02,0,0,0,0,
26,0:20,1,2,0,0,
27,4:12,1,4,1,4,
28,4:15,1,10,3,16,
29,3:15,1,8,1,18,
30,3:31,1,7,1,24,
31,3:06,1,9,1,22,
