date,time,ng,nf,sg,sf,remarks
1,2:40,0,0,0,0,
2,,,,,,M
3,,,,,,M
4,6:30,0,0,1,2,
5,2:21,0,0,1,2,
6,4:05,0,0,1,2,
7,2:30,0,0,1,2,
8,4:09,0,0,1,4,
9,2:28,0,0,1,4,
10,2:19,0,0,1,3,
11,4:16,0,0,1,3,
12,3:15,0,0,1,1,
13,2:29,1,3,0,0,
14,2:38,0,0,0,0,
15,2:22,0,0,0,0,
16,2:35,0,0,0,0,
17,6:20,0,0,0,0,
18,2:07,0,0,0,0,
19,3:36,0,0,0,0,
20,2:34,0,0,0,0,
21,2:48,0,0,0,0,
22,4:40,0,0,1,3,
23,3:28,0,0,1,3,
24,3:18,0,0,1,3,
25,2:54,0,0,1,5,
26,2:45,0,0,1,5,
27,2:40,0,0,1,6,
28,,,,,,C-R
29,4:30,0,0,1,3,
30,,,,,,R-C
31,4:40,0,0,2,8,
