date,time,ng,nf,sg,sf,remarks
1,1:22,2,62,1,4,
2,0:09,2,62,1,9,
3,,,,,,C-R
4,3:19,2,54,2,31,
5,,,,,,C
6,,,,,,C
7,,,,,,C
8,,,,,,R
9,2:02,1,17,3,43,
10,3:54,0,0,2,43,
11,2:41,1,2,2,41,
12,2:16,1,2,3,28,
13,,,,,,C
14,,,,,,M
15,3:28,1,7,1,9,
16,,,,,,C
17,,,,,,M
18,,,,,,C
19,3:20,0,0,2,5,
20,4:23,2,14,3,11,
21,4:22,1,11,4,31,
22,3:16,1,2,3,29,
23,3:50,1,8,2,15,
24,1:58,1,13,3,21,
25,4:21,1,8,3,10,
26,4:08,3,13,3,5,
27,3:37,2,7,2,8,
28,3:19,2,6,1,2,
29,2:51,1,2,1,1,
30,,,,,,R
31,0:15,1,9,1,7,
