date,time,ng,nf,sg,sf,remarks
1,,,,,,
2,2:20,1,2,1,3,
3,0:53,1,3,1,4,
4,1:30,1,3,0,0,
5,1:59,1,3,1,1,
6,4:07,1,14,0,0,
7,,,,,,
8,0:00,1,19,0,0,
9,3:00,1,8,0,0,
10,4:00,1,2,0,0,
11,,,,,,
12,2:40,0,0,0,0,
13,,,,,,
14,,,,,,
15,0:29,0,0,1,2,
16,0:00,0,0,1,2,
17,-40,0,0,1,2,
18,2:11,0,0,2,8,
19,-7,0,0,1,5,
20,1:52,0,0,0,0,
21,1:42,1,7,0,0,
22,0:08,1,11,0,0,
23,,,,,,
24,,,,,,
25,2:39,1,4,0,0,
26,2:56,1,2,0,0,
27,3:02,1,3,0,0,
28,2:20,1,2,0,0,
29,,,,,,
30,1:23,1,6,0,0,
31,2:54,1,7,0,0,
