date,time,ng,nf,sg,sf,remarks
1,14:05,4,84,5,24,
2,9:40,4,83,5,36,
3,13:00,3,69,5,37,
4,11:00,3,60,7,34,
5,,,,,,S
6,11:00,3,13,7,27,
7,10:30,3,11,7,52,
8,,,,,,S
9,15:50,4,18,10,99,
10,,,,,,M
11,,,,,,C
12,,,,,,M
13,14:45,5,36,8,91,
14,15:40,5,28,5,61,
15,16:05,3,34,6,121,
16,,,,,,M
17,,,,,,C
18,,,,,,C
19,,,,,,C
20,13:45,3,6,4,64,
21,,,,,,C
22,14:45,3,7,4,74,
23,,,,,,C
24,13:45,6,27,3,50,
25,9:00,4,25,2,64,
26,9:05,5,19,2,49,
27,12:05,6,34,3,52,
28,13:25,7,63,3,80,
29,13:25,7,63,3,80,
30,12:50,8,73,2,36,
31,,,,,,
