date,time,ng,nf,sg,sf,remarks
1,4:38,1,6,3,32,
2,,,,,,M
3,,,,,,M
4,,,,,,C-S
5,3:25,1,2,3,43,
6,3:14,1,2,3,21,
7,2:54,1,4,2,9,
8,3:15,1,3,2,3,
9,3:00,1,3,2,9,
10,2:30,2,9,2,7,
11,,,,,,C
12,,,,,,C
13,2:50,2,18,1,2,
14,2:35,2,14,2,17,
15,3:21,1,13,3,15,
16,2:38,1,11,2,10,
17,2:24,1,5,2,9,
18,2:35,1,3,1,4,
19,3:10,1,5,3,19,
20,4:20,1,2,2,21,
21,4:20,1,2,2,18,
22,6:10,2,5,1,9,
23,2:10,2,19,1,6,
24,2:50,2,19,2,4,
25,3:05,2,13,3,6,
26,4:20,4,15,2,4,
27,2:52,4,16,2,6,
28,3:32,3,12,2,5,
29,3:27,3,12,2,4,
30,3:08,3,11,2,8,
31,3:58,3,13,2,8,
