date,time,ng,nf,sg,sf,remarks
1,3:49,2,6,3,8,
2,0:05,2,6,2,4,
3,1:40,1,1,1,2,
4,1:42,1,1,2,5,
5,0:25,1,1,2,15,
6,3:45,0,0,2,14,
7,,,,,,R
8,1:38,1,9,1,8,
9,3:50,2,27,2,6,
10,2:26,2,54,5,18,
11,0:11,3,63,5,34,
12,1:50,3,89,5,28,
13,,,,,,C
14,,,,,,C
15,2:20,6,162,5,52,
16,,,,,,C-R
17,,,,,,C
18,,,,,,M
19,,,,,,R
20,,,,,,C
21,3:47,8,75,5,19,
22,1:53,6,27,4,10,
23,2:43,4,12,3,5,
24,,,,,,C-R
25,,,,,,C-R
26,,,,,,R
27,4:18,1,2,1,2,
28,,,,,,C-R
29,0:00,1,9,0,0,
30,4:59,2,7,1,1,
31,2:15,2,12,2,2,
