date,time,ng,nf,sg,sf,remarks
1,12:50,0,0,0,0,
2,12:35,0,0,0,0,
3,12:58,0,0,0,0,
4,14:00,0,0,0,0,
5,13:00,0,0,0,0,
6,,,,,,
7,13:35,1,1,0,0,
8,13:25,0,0,0,0,
9,12:00,0,0,0,0,
10,13:10,0,0,1,2,
11,,,,,,
12,12:55,0,0,1,4,
13,12:13,0,0,1,4,
14,12:40,0,0,1,5,
15,13:30,0,0,1,4,
16,11:30,1,4,0,0,
17,,,,,,
18,,,,,,
19,13:40,2,6,1,7,
20,13:10,2,10,1,3,
21,13:00,2,5,1,5,
22,13:25,1,5,1,5,
23,12:55,1,6,0,0,
24,,,,,,
25,,,,,,
26,13:20,1,3,0,0,
27,,,,,,
28,12:10,3,9,0,0,
29,12:10,4,15,0,0,
30,11:35,3,10,0,0,
31,11:50,1,11,0,0,
