date,time,ng,nf,sg,sf,remarks
1,3:18,1,1,0,0,7
2,3:33,2,13,0,0,23
3,1:13,1,14,0,0,20
4,3:16,1,14,0,0,26
5,,,,,,C
6,,,,,,R
7,3:34,1,13,1,1,22
8,,,,,,C
9,,,,,,S
10,3:23,1,2,0,0,0
11,3:21,0,0,0,0,0
12,4:10,0,0,0,0,0
13,4:08,0,0,0,0,0
14,,,,,,C
15,0:32,0,0,1,5,0
16,0:42,0,0,1,3,7
17,1:40,0,0,1,3,8
18,1:24,0,0,1,2,3
19,1:50,0,0,1,2,7
20,2:24,0,0,0,0,0
21,,,,,,C
22,1:40,0,0,0,0,0
23,2:28,0,0,0,0,0
24,1:32,0,0,1,1,18
25,1:30,0,0,2,4,14
26,3:33,0,0,1,2,8
27,2:11,0,0,0,0,0
28,2:26,0,0,0,0,0
29,5:45,0,0,0,0,0
30,2:50,0,0,0,0,0
31,2:44,0,0,0,0,0
