date,time,ng,nf,sg,sf,remarks
1,,,,,,R
2,6:40,2,5,1,24,
3,,,,,,M
4,-10,2,4,1,20,
5,2:10,1,6,1,14,
6,3:00,1,12,1,7,
7,,,,,,C
8,4:10,1,13,3,25,
9,,,,,,C
10,3:10,1,20,4,29,
11,2:30,1,22,4,30,
12,2:10,1,13,5,25,
13,1:51,1,6,5,17,
14,2:50,3,6,2,5,
15,4:10,1,1,3,15,
16,,,,,,M
17,,,,,,M
18,3:10,2,6,2,5,
19,4:00,1,9,1,2,
20,3:43,1,4,2,6,
21,3:17,1,11,2,3,
22,2:51,1,7,1,1,
23,2:51,1,8,1,1,
24,4:58,1,9,0,0,
25,2:10,1,7,0,0,
26,,,,,,M
27,2:00,1,2,1,1,
28,4:25,2,3,0,0,
29,4:00,0,0,2,2,
30,,,,,,M
31,,,,,,M
