date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,2:23,3,73,4,34,
3,,,,,,C
4,2:57,3,66,5,32,
5,6:40,3,61,6,52,
6,,,,,,M
7,,,,,,C-R
8,2:36,5,42,7,163,
9,5:30,4,20,5,124,
10,,,,,,R
11,,,,,,R-C
12,3:15,3,26,7,169,
13,4:30,2,22,7,145,
14,,,,,,C
15,4:50,3,23,5,95,
16,2:48,6,31,5,87,
17,3:31,7,29,4,68,
18,3:43,10,34,5,51,
19,4:08,10,47,3,55,
20,3:52,13,73,4,71,
21,,,,,,C
22,6:31,9,74,4,93,
23,,,,,,M
24,2:07,9,89,5,130,
25,3:38,9,74,3,120,
26,6:26,9,84,3,102,
27,,,,,,M
28,2:15,8,90,4,87,
29,3:33,6,65,5,75,
30,,,,,,C-R
