date,time,ng,nf,sg,sf,remarks
1,3:13,5,57,1,2,
2,3:06,4,63,2,6,
3,3:20,5,49,2,12,
4,,,,,,C
5,,,,,,C
6,,,,,,C
7,,,,,,M
8,3:40,3,35,4,34,
9,,,,,,R
10,,,,,,R
11,,,,,,R
12,,,,,,R
13,,,,,,R
14,3:20,3,15,6,27,
15,,,,,,R
16,,,,,,M
17,,,,,,C
18,8:00,1,4,3,33,
19,3:13,3,12,4,34,
20,3:14,2,14,2,22,
21,3:30,4,19,3,24,
22,8:00,3,15,4,27,
23,3:30,2,11,4,11,
24,,,,,,C
25,3:10,3,9,3,20,
26,7:50,3,25,5,22,
27,,,,,,M
28,3:18,3,48,4,34,
29,3:20,2,27,4,29,
30,,,,,,M
31,3:50,4,28,5,54,
