date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,,,,,,M
3,,,,,,M
4,2:37,2,6,1,5,
5,2:49,1,2,1,6,
6,,,,,,C
7,2:50,0,0,1,3,
8,3:14,0,0,1,3,
9,3:18,0,0,2,6,
10,3:45,0,0,1,4,
11,,,,,,M
12,,,,,,M
13,2:48,0,0,0,0,
14,2:41,0,0,0,0,
15,1:44,0,0,0,0,
16,2:46,0,0,0,0,
17,2:56,0,0,0,0,
18,1:09,0,0,1,2,
19,1:34,0,0,0,0,
20,2:26,0,0,1,3,
21,3:09,0,0,0,0,
22,1:56,0,0,0,0,
23,0:59,0,0,0,0,
24,,,,,,M
25,,,,,,K
26,1:01,0,0,0,0,
27,1:28,1,1,0,0,
28,1:01,0,0,0,0,
29,1:34,0,0,0,0,
30,1:24,0,0,0,0,
31,1:46,1,2,0,0,
