date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,,,,,,R
3,,,,,,C-R
4,,,,,,C
5,2:48,1,8,1,9,
6,2:22,2,5,2,8,
7,,,,,,C
8,,,,,,R
9,2:28,0,0,1,2,
10,5:30,0,0,1,2,
11,3:43,0,0,2,7,
12,2:59,1,3,1,2,
13,2:29,0,0,2,4,
14,2:50,0,0,1,2,
15,5:40,0,0,1,2,
16,,,,,,R
17,2:57,0,0,1,2,
18,2:32,1,6,3,5,
19,2:58,1,10,3,5,
20,2:30,2,5,3,6,
21,5:21,3,20,1,2,
22,,,,,,M
23,3:08,2,13,4,6,
24,3:45,2,12,1,2,
25,2:44,3,17,1,2,
26,,,,,,C
27,3:31,1,13,2,4,
28,2:30,3,12,1,2,
29,3:22,2,7,1,2,
30,,,,,,M
