date,time,ng,nf,sg,sf,remarks
1,11:00,1,4,1,3,
2,12:10,1,3,1,4,
3,11:20,1,3,1,2,
4,,,,,,
5,12:15,0,0,0,0,
6,12:12,0,0,0,0,
7,12:14,0,0,0,0,
8,,,,,,
9,11:50,1,3,0,0,
10,,,,,,
11,12:10,0,0,0,0,
12,,,,,,
13,,,,,,
14,12:17,2,12,0,0,
15,10:45,2,24,0,0,
16,,,,,,
17,12:40,2,26,0,0,
18,,,,,,
19,12:18,2,31,0,0,
20,12:20,3,43,0,0,
21,12:13,3,23,0,0,
22,12:18,3,15,0,0,
23,,,,,,
24,12:18,1,9,1,17,
25,,,,,,
26,,,,,,
27,,,,,,
28,12:16,0,0,1,9,
29,12:10,0,0,1,5,
30,13:15,0,0,2,11,
31,12:17,0,0,2,3,
