date,time,ng,nf,sg,sf,remarks
1,3:06,0,0,0,0,
2,2:54,0,0,1,1,
3,4:30,0,0,1,1,
4,,,,,,C-R
5,3:53,0,0,0,0,
6,5:17,0,0,0,0,
7,3:38,0,0,0,0,
8,3:24,0,0,0,0,
9,3:32,0,0,0,0,
10,,,,,,R
11,,,,,,R
12,3:21,0,0,1,3,
13,3:26,0,0,1,4,
14,3:11,0,0,1,2,
15,,,,,,C-R
16,3:19,0,0,3,5,
17,3:30,0,0,1,6,
18,,,,,,C
19,,,,,,R
20,3:20,0,0,1,3,
21,3:50,0,0,1,4,
22,,,,,,C
23,3:08,1,14,1,3,
24,3:00,2,30,1,1,
25,,,,,,C
26,2:40,2,25,0,0,
27,,,,,,M
28,,,,,,R
29,3:47,2,16,0,0,
30,2:41,2,13,0,0,
