date,time,ng,nf,sg,sf,remarks
1,3:15,0,0,1,7,
2,2:50,0,0,1,5,
3,3:50,0,0,0,0,
4,,,,,,C
5,,,,,,C
6,2:35,0,0,0,0,
7,2:10,0,0,0,0,
8,2:00,0,0,0,0,
9,5:30,0,0,0,0,
10,,,,,,C
11,,,,,,R
12,,,,,,R-C
13,,,,,,M
14,2:50,0,0,0,0,
15,,,,,,C
16,4:00,0,0,0,0,
17,2:15,0,0,0,0,
18,,,,,,M
19,2:20,0,0,0,0,
20,4:40,0,0,0,0,
21,1:21,0,0,0,0,
22,3:50,0,0,0,0,
23,4:20,0,0,0,0,
24,2:10,0,0,0,0,
25,3:10,0,0,0,0,
26,3:50,0,0,0,0,
27,3:50,0,0,0,0,
28,2:55,0,0,0,0,
29,4:30,0,0,0,0,
30,2:00,0,0,0,0,
31,4:10,0,0,0,0,
