date,time,ng,nf,sg,sf,remarks
1,2:15,0,0,0,0,
2,5:40,0,0,0,0,
3,2:10,0,0,0,0,
4,,,,,,C
5,2:20,0,0,0,0,
6,1:50,0,0,0,0,
7,2:40,0,0,0,0,
8,,,,,,R
9,1:15,0,0,0,0,
10,,,,,,R
11,2:50,0,0,0,0,
12,2:50,0,0,0,0,
13,2:45,0,0,0,0,
14,,,,,,S
15,2:55,0,0,0,0,
16,2:30,0,0,0,0,
17,3:05,0,0,0,0,
18,2:30,0,0,0,0,
19,2:00,0,0,0,0,
20,4:15,0,0,0,0,
21,2:40,0,0,0,0,
22,1:40,0,0,0,0,
23,0:50,0,0,0,0,
24,6:15,0,0,0,0,
25,3:20,0,0,0,0,
26,,,,,,M
27,5:10,0,0,0,0,
28,4:10,0,0,0,0,
29,,,,,,S
30,,,,,,C
31,,,,,,C
