date,time,ng,nf,sg,sf,remarks
1,15:45,3,31,5,32,
2,15:15,4,46,5,28,
3,15:45,4,57,3,23,
4,,,,,,M
5,10:50,5,46,3,11,
6,11:10,5,51,3,7,萬夫氏代理
7,7:35,4,63,4,6,
8,15:30,5,60,1,1,
9,13:45,5,47,2,3,
10,14:50,5,43,1,4,
11,12:15,4,43,2,14,
12,12:30,3,34,3,22,
13,17:15,3,43,3,35,
14,10:20,3,38,2,45,
15,12:30,3,30,2,43,
16,11:30,5,24,3,34,
17,,,,,,M
18,15:45,7,21,4,38,
19,,,,,,M
20,12:45,5,17,5,60,
21,,,,,,C
22,,,,,,R
23,13:30,4,34,5,58,
24,14:45,5,50,5,68,
25,12:30,4,44,4,38,
26,13:45,4,37,5,27,
27,,,,,,C
28,,,,,,R
29,,,,,,R
30,,,,,,R
31,9:45,5,62,4,28,
