date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,,,,,,C
3,,,,,,C
4,1:41,9,47,7,33,
5,1:10,10,51,7,40,
6,,,,,,C
7,,,,,,R
8,,,,,,C
9,2:21,9,62,5,33,
10,3:00,10,51,4,11,
11,,,,,,R
12,,,,,,C
13,1:42,9,50,3,17,
14,1:02,7,45,3,35,
15,0:14,6,56,6,49,
16,,,,,,C
17,1:28,6,46,7,73,naked eye=1c
18,2:23,4,21,7,91,naked eye=1b
19,,,,,,R
20,1:33,1,3,7,86,naked eye=1a
21,1:47,2,4,8,90,naked eye=1a
22,0:06,2,2,9,73,naked eye=1b
23,2:16,2,8,7,81,naked eye=1c
24,1:42,2,13,7,82,
25,2:02,2,14,5,76,
26,1:42,2,19,4,33,
27,1:45,3,28,4,19,
28,2:16,4,28,5,15,
29,1:52,6,38,7,18,
30,3:25,10,60,3,16,
31,,,,,,M
