date,time,ng,nf,sg,sf,remarks
1,3:40,7,52,2,14,
2,2:14,6,37,2,19,
3,1:20,6,21,4,25,
4,2:10,3,14,4,41,
5,,,,,,M
6,2:30,3,14,5,47,
7,4:50,3,12,6,78,
8,3:36,4,7,6,43,
9,4:10,3,10,3,27,
10,2:50,4,28,4,17,
11,3:40,4,23,4,9,
12,3:40,4,41,2,19,
13,3:48,4,87,3,13,肉眼黒点＝1
14,,,,,,C
15,,,,,,R
16,3:30,4,145,2,27,肉眼黒点＝1
17,4:58,4,139,2,31,肉眼黒点＝1
18,4:00,6,181,1,31,不確実
19,,,,,,R
20,,,,,,R
21,3:40,8,86,1,2,
22,3:30,11,77,1,2,
23,3:23,9,60,2,4,
24,4:04,6,34,2,9,
25,3:30,6,18,2,9,
26,,,,,,R
27,,,,,,R
28,3:50,5,33,3,10,
29,,,,,,C
30,3:22,6,29,6,22,
