date,time,ng,nf,sg,sf,remarks
1,3:12,1,20,0,0,
2,2:55,2,16,0,0,
3,,,,,,R
4,2:19,4,10,0,0,
5,3:27,3,12,0,0,
6,2:33,3,6,0,0,
7,,,,,,C
8,3:24,2,6,0,0,
9,3:05,2,4,0,0,
10,4:59,2,6,0,0,
11,2:50,2,6,0,0,
12,2:20,2,4,0,0,
13,,,,,,C-R
14,5:30,3,5,0,0,
15,2:06,2,3,0,0,
16,,,,,,C
17,3:10,1,2,0,0,
18,2:26,1,1,0,0,
19,3:09,0,0,0,0,
20,1:51,0,0,0,0,
21,,,,,,C
22,4:10,0,0,1,3,
23,2:42,0,0,0,0,
24,4:20,0,0,1,2,
25,,,,,,C
26,5:50,1,5,1,3,
27,4:10,1,5,0,0,
28,2:50,1,12,0,0,
29,1:56,1,8,0,0,
30,,,,,,S-R
31,2:52,2,8,0,0,
