date,time,ng,nf,sg,sf,remarks
1,6:20,0,0,0,0,
2,2:50,1,1,0,0,
3,,,,,,M
4,1:20,1,20,0,0,
5,3:00,2,42,1,1,
6,2:20,2,35,1,2,
7,3:00,2,27,0,0,
8,,,,,,R
9,,,,,,C
10,1:38,1,3,0,0,
11,3:32,0,0,0,0,
12,2:37,0,0,0,0,
13,1:16,0,0,0,0,
14,2:37,0,0,0,0,
15,2:30,0,0,0,0,
16,3:00,0,0,0,0,
17,4:20,0,0,0,0,
18,5:50,0,0,0,0,
19,2:10,0,0,0,0,
20,2:32,0,0,0,0,
21,2:10,0,0,0,0,
22,,,,,,C
23,,,,,,C
24,3:01,1,1,0,0,
25,1:10,1,2,0,0,
26,2:21,1,2,0,0,
27,0:30,1,2,0,0,
28,1:53,1,2,0,0,
29,,,,,,C
30,6:40,2,4,0,0,
31,4:00,1,2,0,0,
