date,time,ng,nf,sg,sf,remarks
1,13:18,1,7,0,0,
2,14:10,2,8,0,0,
3,12:45,2,6,0,0,
4,12:55,1,3,0,0,
5,14:00,1,2,0,0,
6,,,,,,
7,,,,,,
8,13:02,1,2,1,1,
9,,,,,,
10,14:10,0,0,1,1,
11,13:58,1,1,0,0,
12,13:03,2,9,0,0,
13,,,,,,
14,12:15,2,18,0,0,
15,13:48,2,28,0,0,
16,10:44,2,20,0,0,
17,15:30,1,8,0,0,
18,,,,,,
19,13:14,1,2,0,0,
20,,,,,,
21,13:05,1,2,0,0,
22,11:21,1,1,0,0,
23,12:20,0,0,0,0,
24,11:58,0,0,0,0,
25,,,,,,
26,12:28,0,0,0,0,
27,12:40,0,0,0,0,
28,13:30,0,0,0,0,
29,,,,,,
30,15:30,0,0,0,0,
31,12:18,0,0,0,0,
