date,time,ng,nf,sg,sf,remarks
1,4:07,1,2,1,35,
2,3:06,2,6,1,38,
3,3:34,2,5,1,62,
4,3:58,1,8,1,50,
5,3:16,1,20,1,43,
6,2:49,1,21,1,32,
7,2:45,1,16,1,26,
8,2:10,2,16,2,18,
9,4:26,2,7,1,3,
10,3:20,2,15,0,0,
11,3:47,2,20,0,0,
12,2:46,2,11,0,0,
13,,,,,,C
14,,,,,,C-R
15,3:41,1,16,1,7,
16,2:51,1,21,1,2,
17,,,,,,R
18,2:54,1,37,1,6,
19,3:06,1,33,1,11,
20,,,,,,C
21,3:16,1,33,1,5,
22,,,,,,R
23,2:28,2,30,2,8,
24,1:38,2,28,2,8,
25,2:38,2,15,2,3,
26,,,,,,R
27,3:11,2,25,0,0,
28,,,,,,M
29,,,,,,R
30,3:02,2,51,1,1,
